seed,episode,step,aif_action,rand_action,aif_reward,rand_reward,q_pi,G
0,3,123,1,3,-0.01,-0.01,"[0.009391   0.00941303 0.00810307 0.00933421 0.02653565 0.00655982
 0.00650559 0.00573713 0.00652503 0.01849239 0.00858548 0.0087632
 0.00872523 0.00876792 0.02471708 0.0100852  0.01021802 0.01022369
 0.0084505  0.02882076 0.16442108 0.16599663 0.14518016 0.16515958
 0.12528854]","[-16.92478456 -16.92457618 -16.9581463  -16.92605951 -16.65982696
 -16.92806473 -16.92933425 -16.9580396  -16.9289724  -16.66331543
 -16.94502084 -16.9410391  -16.94176375 -16.94099593 -16.67624624
 -16.90912312 -16.90683896 -16.90679712 -16.95014818 -16.64204965
 -16.24614392 -16.24452893 -16.27454184 -16.24543038 -16.31446731]"
0,3,124,4,4,-0.01,-0.01,"[0.00563833 0.00565613 0.005583   0.0056488  0.02663693 0.00564023
 0.00564043 0.00555415 0.00562834 0.02656255 0.00559481 0.00557186
 0.0055865  0.00559475 0.02634839 0.00568024 0.00566226 0.00568008
 0.00557577 0.02674965 0.16849712 0.16813904 0.16633495 0.16828609
 0.1325096 ]","[-19.16877206 -19.16830491 -19.17073363 -19.16848101 -18.77849105
 -19.168614   -19.16860889 -19.17151897 -19.16892786 -18.778795
 -19.17002802 -19.17068476 -19.1702344  -19.17002968 -18.7802103
 -19.16729621 -19.16775774 -19.16730061 -19.1708781  -18.77748734
 -18.37649288 -18.37678503 -18.37890739 -18.37666514 -18.43585738]"
0,3,125,4,0,-0.01,0.2,"[0.00233574 0.00240138 0.00209958 0.00232091 0.00674997 0.02498563
 0.00678368 0.02224942 0.02415169 0.07023444 0.00340831 0.010324
 0.01054495 0.01082114 0.03041827 0.0037233  0.0105809  0.01108979
 0.00991729 0.0311739  0.06058329 0.17150145 0.16418523 0.17403591
 0.13337984]","[-18.67209204 -18.66678427 -18.69653419 -18.67352187 -18.40265305
 -18.13073712 -18.45437701 -18.15601735 -18.13715764 -17.86659435
 -18.6345971  -18.35945383 -18.35433159 -18.34962893 -18.08548646
 -18.61614814 -18.35683035 -18.34704677 -18.3715204  -18.08290052
 -17.95570277 -17.69775911 -17.70719087 -17.69407328 -17.76152543]"
0,3,126,3,4,1.0,1.0,"[0.00868337 0.00873489 0.00858132 0.00867327 0.02415786 0.00951997
 0.00856327 0.00941944 0.00946954 0.02632919 0.00836931 0.00907224
 0.0091126  0.00915124 0.02530946 0.00848122 0.00911516 0.00919266
 0.00910064 0.02542389 0.15049059 0.16118864 0.16100844 0.16162843
 0.12122337]","[-18.48722784 -18.48626949 -18.48960649 -18.48746017 -18.22568047
 -18.46829585 -18.49155561 -18.47007075 -18.46905645 -18.2077065
 -18.49613389 -18.47832759 -18.47740435 -18.4768235  -18.21623353
 -18.4934951  -18.47762524 -18.47616973 -18.47787022 -18.21558107
 -17.81080214 -17.7957695  -17.79589153 -17.79518892 -17.86673306]"
0,4,0,4,3,-0.01,-0.01,"[0.0033802  0.00495694 0.00496939 0.0025033  0.01311694 0.0470746
 0.01168102 0.04718444 0.02422052 0.12460444 0.00323519 0.00811375
 0.00724018 0.01061219 0.02807802 0.00444671 0.01187281 0.01723432
 0.01724894 0.04560586 0.04943133 0.12165812 0.16077709 0.09598777
 0.13476594]","[-16.31601529 -16.22740747 -16.2268792  -16.3893282  -15.97848287
 -15.6964725  -16.0407458  -15.69598075 -15.85418506 -15.44747242
 -16.27843388 -16.04822945 -16.07556796 -15.98728172 -15.73839199
 -16.27406028 -16.02701932 -15.94075548 -15.94057079 -15.69182553
 -15.61180629 -15.38621882 -15.32275751 -15.44375239 -15.36589318]"
0,4,1,1,2,-0.01,-0.01,"[0.00722558 0.00743934 0.00582769 0.00729501 0.03035398 0.00455229
 0.00435407 0.00422798 0.00450136 0.01857413 0.0060139  0.00731505
 0.00693287 0.007337   0.02993683 0.00433744 0.00448606 0.00449219
 0.0041778  0.01832912 0.16047259 0.16678027 0.15492234 0.16449655
 0.16561853]","[-18.75226261 -18.74675749 -18.80253386 -18.75092685 -18.38907394
 -18.7787812  -18.78766455 -18.79445868 -18.78099219 -18.42109915
 -18.79455723 -18.74984987 -18.76131891 -18.74955725 -18.39187002
 -18.7885227  -18.78154667 -18.78151605 -18.79664818 -18.42383101
 -17.90268962 -17.89467727 -17.91058943 -17.89776872 -17.89531462]"
0,4,2,4,4,-0.01,-0.01,"[0.0026274  0.00264687 0.00262311 0.00264297 0.02243505 0.00261281
 0.00261296 0.00255623 0.00260964 0.02214607 0.00261527 0.00256786
 0.00259795 0.0026153  0.02216724 0.00183368 0.00182434 0.00183366
 0.00181716 0.01554209 0.1644233  0.16350952 0.16299668 0.1642386
 0.22390425]","[-17.98516817 -17.98395078 -17.98552541 -17.98416783 -17.44686203
 -17.98611169 -17.98610202 -17.9903411  -17.98629582 -17.44902586
 -17.98598123 -17.98942213 -17.98710063 -17.98597997 -17.44889341
 -17.9878241  -17.98865064 -17.98782627 -17.98939711 -17.45073961
 -16.8958922  -16.89678505 -16.89742243 -16.89604933 -16.81730612]"
0,4,3,0,3,-0.01,-0.01,"[0.00275341 0.00289356 0.00253811 0.00284932 0.01357501 0.01331871
 0.00464936 0.01167784 0.01313229 0.06248268 0.00273791 0.0061071
 0.00607727 0.00658696 0.03090204 0.0017739  0.00391453 0.00408599
 0.00367727 0.01916935 0.07883818 0.17304157 0.16501523 0.17895415
 0.18924824]","[-18.60635501 -18.5962656  -18.62507397 -18.59944983 -18.20461785
 -18.24799611 -18.50702475 -18.27653812 -18.25090287 -17.85635317
 -18.62924248 -18.43100392 -18.43182186 -18.41492763 -18.02328247
 -18.65023102 -18.45541402 -18.44656805 -18.46884223 -18.05491868
 -17.72119432 -17.5276093  -17.53800669 -17.52062435 -17.50608898]"
0,4,4,0,2,-0.01,-0.01,"[0.00251703 0.00251691 0.00247466 0.00251354 0.02228957 0.00177543
 0.00176787 0.00175512 0.00177345 0.01572212 0.00248831 0.00251635
 0.00248727 0.00251622 0.02228356 0.00175932 0.00176947 0.00176941
 0.00174486 0.01566936 0.16432527 0.16533495 0.16340436 0.1651234
 0.23170218]","[-18.88292979 -18.88293651 -18.88613764 -18.88315129 -18.33639283
 -18.88377112 -18.88443822 -18.88587664 -18.88393506 -18.33724265
 -18.88498794 -18.88299136 -18.88510168 -18.88299903 -18.3364543
 -18.88524549 -18.88428881 -18.88429401 -18.88685174 -18.33775619
 -17.7858826  -17.78488166 -17.78702226 -17.7850689  -17.69977076]"
0,4,5,4,0,-0.01,-0.01,"[0.00249425 0.00249419 0.00247651 0.00249273 0.02227342 0.00176222
 0.00175852 0.00175411 0.00176138 0.01573711 0.0024819  0.00249539
 0.00248276 0.00249532 0.02228329 0.00175508 0.00176007 0.00176003
 0.00174987 0.01571754 0.16422956 0.16472889 0.16395179 0.164635
 0.23246905]","[-19.27225761 -19.27226106 -19.27349338 -19.27234392 -18.72406773
 -19.27258405 -19.2728832  -19.27334859 -19.27264424 -18.72438726
 -19.2730894  -19.27219773 -19.2730377  -19.27220135 -18.72401081
 -19.2731711  -19.27273772 -19.27274018 -19.27370206 -18.72454342
 -18.17375955 -18.17330238 -18.17408122 -18.17337524 -18.08666374]"
0,4,6,4,0,-0.01,-0.01,"[0.00552686 0.00553479 0.00552267 0.00553331 0.02627481 0.00393529
 0.00388215 0.0039318  0.00393453 0.01868149 0.00549912 0.00561047
 0.00560243 0.00560831 0.02662368 0.0038857  0.00395697 0.00395543
 0.00395105 0.01877709 0.16270986 0.16570067 0.16549626 0.1656047
 0.17426055]","[-17.77088752 -17.77069355 -17.77101419 -17.77072369 -17.3764903
 -17.76998698 -17.77252573 -17.77008137 -17.77000812 -17.37578622
 -17.77223641 -17.76833021 -17.76854613 -17.76843489 -17.37423316
 -17.7723713  -17.76884027 -17.76893379 -17.7690465  -17.37473281
 -16.85606949 -16.85253305 -16.85271059 -16.85264656 -16.83882906]"
0,4,7,2,1,-0.01,-0.01,"[0.00558557 0.00558901 0.00558388 0.00558837 0.02645535 0.00395509
 0.00394495 0.00395321 0.0039548  0.018722   0.0055815  0.00560199
 0.00559911 0.00560219 0.02651821 0.00394566 0.00395809 0.00395801
 0.00395572 0.01873576 0.16457806 0.16509754 0.1650216  0.16508327
 0.17343105]","[-16.97814548 -16.97807251 -16.97819118 -16.97808313 -16.58448238
 -16.97799063 -16.97838254 -16.97804329 -16.97799588 -16.58439073
 -16.97831478 -16.97771244 -16.97777715 -16.97771818 -16.58412348
 -16.97836078 -16.97784717 -16.97786018 -16.97791954 -16.58426114
 -16.0627594  -16.06224602 -16.06230263 -16.06226221 -16.04881495]"
0,4,8,3,3,-0.01,-0.01,"[0.00249526 0.0024963  0.00249513 0.00249631 0.02224174 0.00176549
 0.00176387 0.00176507 0.0017655  0.01573024 0.00249454 0.0024975
 0.00249764 0.00249761 0.02225318 0.00176423 0.00176592 0.00176596
 0.00176567 0.01573418 0.16443121 0.16458816 0.1645536  0.16459079
 0.2317849 ]","[-19.16729773 -19.16724863 -19.1673036  -19.16724835 -18.61948816
 -19.16723207 -19.16735397 -19.16725546 -19.16723189 -18.61947269
 -19.1673456  -19.16717507 -19.16717089 -19.16717265 -18.61941414
 -19.16733361 -19.16719814 -19.16719889 -19.16721307 -18.61944372
 -18.06847988 -18.06834516 -18.06836675 -18.06834955 -17.9821847 ]"
0,4,9,2,3,-0.01,-0.01,"[0.00246387 0.00246436 0.00246438 0.00246117 0.02206128 0.00174246
 0.00174176 0.00174247 0.00174064 0.01559865 0.00246526 0.00246626
 0.00246261 0.00246632 0.02207866 0.00246111 0.00246259 0.00246266
 0.00246268 0.02204595 0.16282161 0.16288483 0.16288852 0.16271857
 0.23037134]","[-17.69245183 -17.69243306 -17.69243213 -17.69261499 -17.14376812
 -17.69245123 -17.69249537 -17.69245036 -17.69259466 -17.14378695
 -17.6923807  -17.69233081 -17.6925486  -17.69233138 -17.14366847
 -17.69260477 -17.69252602 -17.69252478 -17.69252359 -17.14386057
 -16.59330466 -16.59325844 -16.59325871 -16.59340011 -16.50616407]"
0,4,10,1,4,-0.01,-0.01,"[0.00248029 0.00248285 0.00247905 0.00248287 0.02227418 0.00175518
 0.00175257 0.0017535  0.00175519 0.01574611 0.00247797 0.00248236
 0.0024827  0.00248267 0.02227264 0.00175326 0.00175543 0.00175562
 0.0017544  0.01575001 0.16415203 0.16435498 0.16421225 0.16437643
 0.23297547]","[-19.34418545 -19.34404692 -19.34426259 -19.34404601 -18.79499193
 -19.34410779 -19.34431539 -19.34423558 -19.34410715 -18.79505251
 -19.34432948 -19.34406114 -19.34404782 -19.34404917 -18.7949929
 -19.34427674 -19.34409629 -19.34408692 -19.34417151 -18.79503165
 -18.24491353 -18.2447344  -18.24485192 -18.24472194 -18.15716883]"
0,4,11,4,2,-0.01,-0.01,"[0.00246135 0.00246285 0.00244296 0.0024633  0.0221192  0.00246172
 0.00246177 0.00244015 0.00246229 0.02210901 0.00244677 0.00244456
 0.00244527 0.00244675 0.02197484 0.00173605 0.00173536 0.00173602
 0.00172535 0.0155915  0.16298012 0.16291589 0.16166603 0.16300825
 0.23126262]","[-19.42024974 -19.42018696 -19.42164231 -19.42014655 -18.87093351
 -19.4201963  -19.42019389 -19.42178139 -19.42014494 -18.87094307
 -19.42118103 -19.42129817 -19.42125746 -19.4211817  -18.87192576
 -19.42073693 -19.42077301 -19.42073895 -19.42180723 -18.87148442
 -18.32092653 -18.32096118 -18.3223804  -18.3208886  -18.23313113]"
0,4,12,1,4,0.2,-0.01,"[1.67090544e-04 1.71125095e-04 1.43274546e-04 1.70652024e-04
 8.14149887e-04 7.91435623e-03 1.34220623e-03 6.61734785e-03
 7.89993881e-03 3.76530388e-02 1.17625653e-03 6.57117857e-03
 6.56073505e-03 6.78922033e-03 3.22993077e-02 8.44052796e-04
 4.51164611e-03 4.61353510e-03 4.12084677e-03 2.19488039e-02
 3.84166477e-02 2.02412787e-01 1.81719147e-01 2.06861241e-01
 2.18261415e-01]","[-17.25214063 -17.24769379 -17.28779104 -17.24800662 -16.85304245
 -16.33642958 -16.77958064 -16.37666135 -16.33656014 -15.94178362
 -16.84935009 -16.41778796 -16.41750105 -16.41096299 -16.01632157
 -16.8503836  -16.43015911 -16.42551365 -16.44987302 -16.03087028
 -15.91547136 -15.49868131 -15.52293913 -15.49394328 -15.47975421]"
0,4,13,2,3,0.2,-0.01,"[0.00146216 0.00165735 0.00164599 0.00165652 0.01483104 0.00238103
 0.00238115 0.00231308 0.00237913 0.02130702 0.00262277 0.00212709
 0.00260704 0.0026215  0.02345815 0.00180215 0.00150641 0.00180137
 0.00178578 0.01611975 0.17016382 0.14222534 0.16869348 0.16999153
 0.24045934]","[-19.32272459 -19.29475781 -19.29581808 -19.29480001 -18.74616714
 -19.29489619 -19.2948887  -19.30067704 -19.29499041 -18.74630493
 -19.270439   -19.31817778 -19.27131528 -19.27053547 -18.72195226
 -19.27694456 -19.31772308 -19.27702973 -19.27834997 -18.72843988
 -18.17584616 -18.21661547 -18.17723752 -18.17597709 -18.08891912]"
0,4,14,0,2,-0.01,-0.01,"[0.00129593 0.00162437 0.00161386 0.00162446 0.01456424 0.00253105
 0.0021759  0.00249213 0.00253126 0.02269453 0.00256435 0.00210654
 0.00262618 0.0026256  0.02354186 0.00177826 0.00147713 0.00181606
 0.00181154 0.01628183 0.16750573 0.13914305 0.17010314 0.17110797
 0.24236301]","[-18.89970841 -18.84822165 -18.84914296 -18.84821289 -18.29927107
 -18.83284891 -18.86688231 -18.83559778 -18.83283624 -18.28389019
 -18.82497365 -18.87023282 -18.81966595 -18.81970971 -18.27075437
 -18.82975571 -18.8724801  -18.82512258 -18.82520589 -18.27618978
 -17.72915033 -17.77186534 -17.7251791  -17.72448034 -17.63705427]"
0,4,15,4,1,-0.01,-0.01,"[0.00243844 0.00243838 0.0024095  0.00243755 0.02189234 0.00250072
 0.00243454 0.00248207 0.00249967 0.02245183 0.00240588 0.00246497
 0.00245848 0.00246506 0.02213263 0.00170714 0.00173883 0.00173886
 0.00172766 0.01561209 0.16045028 0.1634731  0.16232479 0.16342056
 0.23189466]","[-19.27468781 -19.27469112 -19.2768655  -19.27472387 -18.72549642
 -19.27019887 -19.27547131 -19.27146662 -19.2702386  -18.72100628
 -19.27747507 -19.27276053 -19.27313763 -19.27275441 -18.72355117
 -19.27696644 -19.27344781 -19.2734445  -19.27450915 -18.72424677
 -18.1769887  -18.17343178 -18.17462825 -18.17345984 -18.08569773]"
0,4,16,4,4,-0.01,-0.01,"[0.00476894 0.00754631 0.00735617 0.00753065 0.03590644 0.00520797
 0.00502049 0.00505783 0.00519651 0.02478043 0.00567907 0.00414168
 0.00589415 0.00594061 0.02826674 0.00389623 0.00287263 0.00401751
 0.00396949 0.01911624 0.16572295 0.12223409 0.16899933 0.17068725
 0.18019031]","[-17.76877003 -17.65966249 -17.66434439 -17.65997563 -17.26499684
 -17.75299799 -17.76035848 -17.75869148 -17.75333404 -17.35833115
 -17.71767608 -17.79315151 -17.70958709 -17.70849134 -17.31382217
 -17.72416369 -17.79676154 -17.71802995 -17.71983441 -17.32335998
 -16.80497802 -16.87749132 -16.80057317 -16.79899668 -16.78455319]"
0,4,17,2,2,-0.01,0.2,"[0.00540315 0.00560475 0.00557718 0.00560181 0.02658051 0.00546177
 0.00542772 0.00543087 0.00545889 0.02590178 0.0055113  0.00538992
 0.00553911 0.00555131 0.02632818 0.00388673 0.00380689 0.00390467
 0.00389339 0.01851802 0.16285806 0.15950941 0.16321501 0.16355695
 0.1720826 ]","[-18.82403627 -18.8165735  -18.81732734 -18.81663654 -18.42258091
 -18.82157193 -18.82261937 -18.82250242 -18.82163575 -18.42758558
 -18.81988585 -18.82453451 -18.81893582 -18.81865758 -18.42465444
 -18.82052053 -18.82480388 -18.81976691 -18.82014983 -18.42577272
 -17.90414564 -17.90843291 -17.9037146  -17.90342983 -17.88967062]"
0,4,18,0,2,-0.01,0.2,"[0.00246081 0.00247542 0.00247223 0.00247544 0.0220911  0.00246688
 0.00246185 0.00246356 0.0024669  0.0220147  0.00246731 0.00246045
 0.00247253 0.00247248 0.02206579 0.00174518 0.00174055 0.00174772
 0.00174694 0.01559757 0.16290537 0.16247188 0.16303821 0.16314937
 0.23006976]","[-17.89467134 -17.89365215 -17.89382197 -17.8936513  -17.34558121
 -17.89423539 -17.89454016 -17.89441899 -17.89423453 -17.34616653
 -17.89418555 -17.89469081 -17.89387105 -17.89387358 -17.34579263
 -17.89419343 -17.89466738 -17.89398746 -17.89402923 -17.34590653
 -16.79513126 -16.79560683 -16.79499122 -16.79491792 -16.70845687]"
0,4,19,0,3,-0.01,-0.01,"[0.0024852  0.00248516 0.00247824 0.00248505 0.02226326 0.00175781
 0.00175613 0.00175401 0.00175776 0.01574719 0.00247915 0.00248404
 0.00248241 0.00248401 0.02225329 0.00175495 0.00175732 0.00175731
 0.00175394 0.01574299 0.16424864 0.16447593 0.16411625 0.16446793
 0.23277204]","[-19.2913305  -19.29133208 -19.29176856 -19.29133214 -18.74253563
 -19.29133982 -19.29146575 -19.29167037 -19.29133785 -18.74254549
 -19.29170113 -19.29141222 -19.29149139 -19.29141321 -18.7426132
 -19.29156265 -19.29137429 -19.29137505 -19.29165554 -18.74257557
 -18.19220829 -18.19201706 -18.19234816 -18.19201697 -18.10478045]"
0,4,20,4,4,-0.01,-0.01,"[0.00248094 0.0024809  0.00246745 0.00248034 0.02226486 0.00175489
 0.00175108 0.00174808 0.00175459 0.01574841 0.00246962 0.0024811
 0.00247622 0.00248105 0.02226564 0.00174882 0.0017542  0.00175417
 0.00174746 0.01574206 0.16401009 0.16451845 0.16386861 0.16448979
 0.23326119]","[-18.91851227 -18.91851438 -18.91943196 -18.91853808 -18.36939206
 -18.91858732 -18.91890845 -18.91922137 -18.91860149 -18.36947921
 -18.91928023 -18.91852172 -18.91880811 -18.9185243  -18.36940851
 -18.91909917 -18.91861718 -18.91861912 -18.91922758 -18.36950922
 -17.81949076 -17.81901686 -17.81965674 -17.81902453 -17.73138706]"
0,4,21,2,3,-0.01,-0.01,"[0.00542335 0.00543799 0.00541939 0.00543653 0.02586504 0.00390028
 0.00373134 0.00389814 0.00389952 0.01855131 0.00530655 0.00566677
 0.0056546  0.00565626 0.0269034  0.00375015 0.00398625 0.00397984
 0.00397784 0.01892985 0.15738603 0.16730237 0.16695173 0.16700502
 0.17598044]","[-18.98269665 -18.98229033 -18.98282327 -18.98231887 -18.5876998
 -18.98025488 -18.989442   -18.98024617 -18.98027464 -18.58566209
 -18.98838283 -18.97436128 -18.97474602 -18.97479462 -18.58020252
 -18.98852079 -18.97549609 -18.97586155 -18.97581516 -18.58126748
 -18.07183834 -18.05880748 -18.05914197 -18.05918781 -18.045038  ]"
0,4,22,2,3,-0.01,-0.01,"[0.00247575 0.00247844 0.0024764  0.00247845 0.02217921 0.00175743
 0.00174728 0.00175688 0.00175744 0.01572744 0.00247217 0.00249187
 0.00249168 0.00249163 0.02229749 0.00174854 0.00176132 0.00176112
 0.00176082 0.01576014 0.163464   0.16466136 0.16459196 0.16464436
 0.23276682]","[-18.78718825 -18.78704092 -18.78714453 -18.78704041 -18.23844407
 -18.78667609 -18.7876675  -18.78670138 -18.78667575 -18.23807284
 -18.7875826  -18.7861567  -18.78618543 -18.78618811 -18.23758884
 -18.78757258 -18.78626809 -18.78629999 -18.7863049  -18.23770133
 -17.68835116 -17.68704365 -17.68709853 -17.68707574 -17.60006579]"
0,4,23,3,2,-0.01,-0.01,"[0.00247972 0.00248115 0.00247983 0.00248115 0.02225543 0.00175535
 0.00175262 0.00175486 0.00175535 0.01574516 0.00247885 0.0024838
 0.00248392 0.00248389 0.02227988 0.00175317 0.00175617 0.00175622
 0.00175589 0.01575289 0.16408648 0.16436703 0.16432572 0.16437318
 0.23292232]","[-19.18638429 -19.18631324 -19.18637627 -19.18631292 -18.63728416
 -19.18625558 -19.18647878 -19.18628367 -19.18625536 -18.63722653
 -19.18645669 -19.1861502  -19.18614969 -19.186151   -18.63712353
 -19.18644483 -19.18618448 -19.18618527 -19.18620155 -18.63715693
 -18.08712613 -18.08686676 -18.08689518 -18.08686686 -17.99936051]"
0,4,24,4,3,-0.01,-0.01,"[0.00245811 0.00245867 0.00245867 0.00245086 0.02207938 0.00173833
 0.00173739 0.00173833 0.00173356 0.0156106  0.00246136 0.0024627
 0.00245306 0.00246281 0.02211649 0.00245139 0.00245357 0.00245366
 0.00245368 0.02203474 0.16272145 0.16281205 0.16281909 0.16237071
 0.23100932]","[-19.13930959 -19.1392896  -19.13928951 -19.13979604 -18.59005431
 -19.13932673 -19.13938839 -19.13932651 -19.13976144 -18.5900909
 -19.13910303 -19.13903727 -19.13968596 -19.13903418 -18.5898002
 -19.13971272 -19.13959075 -19.13958873 -19.1395878  -18.59034937
 -18.04002549 -18.03995612 -18.03995208 -18.04038664 -17.95218143]"
0,4,25,4,0,-0.01,-0.01,"[0.00621265 0.00622079 0.00245448 0.00608664 0.02959748 0.00420481
 0.00419643 0.00169426 0.004137   0.02000568 0.00221802 0.00224958
 0.00223071 0.00225205 0.01071468 0.01326745 0.01337025 0.01338356
 0.00426319 0.06367712 0.17711605 0.17732033 0.07153596 0.17457116
 0.18701965]","[-18.30505309 -18.30526028 -18.53302624 -18.30970904 -17.91061123
 -18.31567831 -18.31543106 -18.53835087 -18.31899843 -17.92103092
 -18.52434192 -18.52167554 -18.52319124 -18.52152444 -18.12687977
 -18.11787628 -18.11683989 -18.11670669 -18.39920714 -17.72205573
 -17.39783561 -17.39811807 -17.62058409 -17.40135932 -17.38382034]"
0,4,26,0,3,-0.01,-0.01,"[0.00558376 0.0055877  0.00523819 0.00556566 0.02650029 0.00392927
 0.00392591 0.00370073 0.00391883 0.01863533 0.0053492  0.00536799
 0.00535535 0.00536982 0.02546775 0.00574811 0.00575551 0.0057575
 0.00528203 0.02730698 0.16434619 0.16442846 0.15488886 0.16402681
 0.17296377]","[-17.54538771 -17.54538087 -17.55913623 -17.54602011 -17.15138263
 -17.54656197 -17.54656541 -17.55932556 -17.54698298 -17.15255947
 -17.55357754 -17.55300895 -17.55337378 -17.55297078 -17.15896484
 -17.5388625  -17.53877704 -17.53873911 -17.55749709 -17.14472786
 -16.6303691  -16.63038474 -16.64313827 -16.63078372 -16.61665865]"
0,4,27,2,0,-0.01,0.2,"[0.00247404 0.00247398 0.00245414 0.00247067 0.02207941 0.00174861
 0.00174817 0.00173596 0.00174707 0.01560566 0.00245841 0.00246097
 0.00245815 0.00246096 0.02196306 0.00247926 0.00248132 0.0024813
 0.00245549 0.02214464 0.16314442 0.16321425 0.16202983 0.16306751
 0.23016273]","[-19.26932069 -19.26932366 -19.27075807 -19.2695114  -18.72124078
 -19.26944571 -19.26946171 -19.27073558 -19.26956347 -18.72136425
 -19.2703152  -19.27017804 -19.2703353  -19.27017868 -18.72209707
 -19.26884519 -19.26875261 -19.26875325 -19.27067335 -18.72067128
 -18.17043194 -18.17039566 -18.17168663 -18.17051375 -18.08393386]"
0,4,28,4,4,-1.0,-1.0,"[0.00248217 0.00248353 0.00248176 0.00248354 0.02224863 0.00175716
 0.00175422 0.00175646 0.00175716 0.01574183 0.00248075 0.0024863
 0.00248643 0.0024864  0.02227465 0.00175465 0.00175799 0.00175802
 0.00175755 0.01574936 0.16411565 0.16443065 0.1643679  0.16443386
 0.23271338]","[-17.91367675 -17.91360987 -17.91369944 -17.91360946 -17.36481439
 -17.91354541 -17.9137873  -17.91358882 -17.91354513 -17.36474329
 -17.91378462 -17.91343681 -17.91343489 -17.91343637 -17.36463655
 -17.91376561 -17.91347196 -17.91347558 -17.9134992  -17.36467591
 -16.81450496 -16.8142087  -16.81425411 -16.81421286 -16.72697627]"
0,5,0,3,0,-0.01,-0.01,"[0.00624362 0.00623886 0.00454702 0.00629101 0.02874231 0.00431909
 0.00432025 0.00319476 0.00434923 0.01989862 0.00544245 0.00549222
 0.00547676 0.00549436 0.02531253 0.00367561 0.00367475 0.00367594
 0.00294501 0.01693567 0.17419417 0.17418445 0.12886987 0.17545479
 0.18102666]","[-18.50355135 -18.50394648 -18.57786889 -18.5020366  -18.11654818
 -18.5083587  -18.50792463 -18.57884895 -18.50678358 -18.12095224
 -18.54629392 -18.54464795 -18.54509529 -18.54461347 -18.15721399
 -18.53963013 -18.53995967 -18.53992875 -18.59091732 -18.15252084
 -17.59902792 -17.5993566  -17.6698295  -17.59775199 -17.58855427]"
0,5,1,3,4,0.2,-0.01,"[0.00250862 0.00250973 0.00250968 0.00245526 0.02210837 0.00177137
 0.00177    0.00177135 0.00173699 0.01560416 0.0025331  0.0025345
 0.00246379 0.00253487 0.02232948 0.00246608 0.0024716  0.00247191
 0.00247196 0.02177491 0.16382193 0.1639282  0.16394493 0.16075554
 0.2287517 ]","[-19.11000925 -19.10998757 -19.10999116 -19.11427211 -18.56452904
 -19.11039237 -19.11045389 -19.11039487 -19.11421459 -18.56493367
 -19.1080565  -19.10802661 -19.11371632 -19.10801356 -18.5625593
 -19.11295597 -19.11260819 -19.11259677 -19.11259389 -18.5671414
 -18.01260171 -18.01254345 -18.01253617 -18.01636222 -17.92844102]"
0,5,2,4,4,-1.0,-1.0,"[0.00267808 0.00268184 0.00268384 0.00190003 0.0239138  0.00186153
 0.00185777 0.00186274 0.00133505 0.01659911 0.00152576 0.00152896
 0.00120757 0.00152973 0.01364045 0.00232346 0.00234377 0.0023452
 0.00234527 0.02091135 0.17392207 0.17415177 0.17436944 0.12494945
 0.24553195]","[-19.29386247 -19.29389454 -19.29373927 -19.37483263 -18.74597881
 -19.29774522 -19.29774899 -19.29760962 -19.37584359 -18.74983025
 -19.33598213 -19.33581209 -19.39047697 -19.33574866 -18.78783397
 -19.34024913 -19.33867052 -19.33858606 -19.33858187 -18.79067731
 -18.19823985 -18.19827738 -18.19806371 -18.27631841 -18.11191263]"
0,6,0,4,2,-0.01,-0.01,"[0.00630603 0.00633347 0.00509132 0.00610077 0.02868158 0.00440271
 0.00438076 0.00359032 0.00425406 0.01993785 0.005105   0.0051673
 0.0039865  0.00517553 0.02343794 0.00405668 0.00407444 0.00407923
 0.00308609 0.01847276 0.17277153 0.17328404 0.14145803 0.16762966
 0.1791364 ]","[-17.48835105 -17.48797962 -17.537951   -17.49656699 -17.10468034
 -17.49528441 -17.4956704  -17.5419846  -17.50313395 -17.11198715
 -17.49145174 -17.48934816 -17.54962452 -17.48910976 -17.10580855
 -17.52563849 -17.52509977 -17.52493092 -17.58915835 -17.14163626
 -16.59111101 -16.59094779 -16.63749313 -16.59862906 -16.58152418]"
0,6,1,3,1,-0.01,-0.01,"[0.00573098 0.00574105 0.00562651 0.00572959 0.02673869 0.00404135
 0.00403326 0.003971   0.00403417 0.01882241 0.00568825 0.00570563
 0.00557574 0.00570801 0.02658501 0.00399927 0.0040047  0.00400591
 0.00390974 0.01865695 0.16534363 0.16556698 0.16271829 0.16531869
 0.17274421]","[-16.82088008 -16.82067797 -16.82455379 -16.82101038 -16.43071937
 -16.82160611 -16.82183355 -16.82497532 -16.8218981  -16.43164752
 -16.82196628 -16.82150417 -16.82606123 -16.82145452 -16.43149424
 -16.82348483 -16.82331409 -16.82327992 -16.82800076 -16.43332662
 -15.9099483  -15.90978533 -15.91313807 -15.91004933 -15.89802838]"
