seed,episode,stepaif_action,ql_action,aif_reward,ql_reward,q_pi,G
0,38,24,3,1,-0.01,0.2,"[5.68257086e-07 5.68378764e-07 5.68233461e-07 5.68379786e-07
 2.88820289e-04 4.01848192e-07 4.01755754e-07 4.01797469e-07
 4.01848617e-07 2.04199510e-04 5.68180376e-07 5.68334485e-07
 5.68374035e-07 5.68349257e-07 2.88804528e-04 4.01794269e-07
 4.01855617e-07 4.01864288e-07 4.01828158e-07 2.04207698e-04
 2.27727978e-01 2.27763786e-01 2.27737769e-01 2.27769798e-01
 8.80068755e-02]","[-19.25681469 -19.25680538 -19.25681659 -19.25680531 -18.86678764
 -19.25681242 -19.25682241 -19.25681763 -19.25681239 -18.86679433
 -19.2568208  -19.25680845 -19.25680518 -19.25680743 -18.86678983
 -19.25681867 -19.25681194 -19.25681113 -19.25681463 -18.86679303
 -18.46473415 -18.46472724 -18.46473199 -18.46472625 -18.52398918]"
0,38,25,4,1,-0.01,0.2,"[5.69368632e-07 5.69380907e-07 5.69396867e-07 5.66452294e-07
 3.00080660e-04 4.02438366e-07 4.02436672e-07 4.02447988e-07
 4.00529719e-07 2.12099021e-04 5.70655177e-07 5.70605793e-07
 5.66624872e-07 5.70621505e-07 3.00734889e-04 5.66932823e-07
 5.67058637e-07 5.67071649e-07 5.67089834e-07 2.98863449e-04
 2.27686632e-01 2.27680368e-01 2.27689300e-01 2.26600851e-01
 8.92226411e-02]","[-19.26210888 -19.26210966 -19.26210823 -19.26238598 -18.86996743
 -19.26213323 -19.26213138 -19.26213201 -19.26238801 -18.86999048
 -19.26198498 -19.26199105 -19.2623722  -19.26199    -18.86984777
 -19.26232962 -19.26231968 -19.26231879 -19.26231718 -18.87017667
 -18.47030435 -18.47030716 -18.47030532 -18.47056219 -18.52873329]"
0,38,26,4,1,-0.01,0.2,"[5.20314825e-06 5.16780857e-06 4.87524606e-08 4.84779546e-06
 3.51491335e-04 3.29320729e-06 3.32942614e-06 3.23524999e-08
 3.13279788e-06 2.23988267e-04 1.31933344e-08 1.33463374e-08
 1.31222859e-08 1.33677059e-08 9.09171326e-07 2.27224360e-04
 2.27977836e-04 2.28290525e-04 8.36083957e-07 1.55249707e-02
 3.01333781e-01 2.97859415e-01 2.93223878e-03 2.83589996e-01
 9.74737727e-02]","[-18.34827613 -18.34878913 -18.63944017 -18.35259777 -18.08366009
 -18.35523064 -18.35445838 -18.64336349 -18.35821083 -18.09010242
 -18.70386611 -18.70322838 -18.70417943 -18.70314658 -18.43802087
 -18.1073439  -18.10723639 -18.10716704 -18.45732866 -17.84204765
 -17.67217454 -17.67294933 -17.96096846 -17.67588821 -17.74266732]"
0,38,27,4,1,-0.01,0.2,"[3.83142996e-06 3.82570335e-06 2.85399049e-06 3.78789462e-06
 2.44858082e-04 2.66264983e-06 2.66949826e-06 2.00919892e-06
 2.64432746e-06 1.70425855e-04 3.22786149e-06 3.24032598e-06
 3.22491950e-06 3.24213939e-06 2.07515058e-04 4.46684903e-06
 4.45839488e-06 4.46090586e-06 2.96023980e-06 2.85513448e-04
 2.46211885e-01 2.45508528e-01 1.85321343e-01 2.43900715e-01
 7.80956505e-02]","[-19.00383736 -19.00395692 -19.02159794 -19.00450502 -18.74248543
 -19.00489458 -19.00471044 -19.02185007 -19.00527479 -18.74342065
 -19.01386601 -19.01366233 -19.01391709 -19.0136355  -18.75216206
 -18.99449952 -18.99464368 -18.99461664 -19.01944809 -18.73314515
 -18.32102276 -18.32121063 -18.33814972 -18.32157519 -18.39263374]"
0,38,28,4,1,-0.01,0.2,"[3.53635547e-06 3.53884476e-06 3.43820304e-06 3.53010887e-06
 2.15635288e-04 2.49387187e-06 2.49258949e-06 2.42838280e-06
 2.49012818e-06 1.51968206e-04 3.46441750e-06 3.46980748e-06
 3.46402466e-06 3.47053465e-06 2.11475773e-04 3.57627488e-06
 3.57884809e-06 3.57964724e-06 3.44174932e-06 2.18119826e-04
 2.33215749e-01 2.33251517e-01 2.27149615e-01 2.32925125e-01
 7.26088006e-02]","[-19.0181462  -19.01811866 -19.01976262 -19.01824442 -18.75962926
 -19.01830984 -19.01832622 -19.01982642 -19.01838484 -18.75981763
 -19.01927318 -19.01919457 -19.0192793  -19.01918553 -18.76069538
 -19.01748112 -19.01745185 -19.01744197 -19.01970314 -18.75895312
 -18.33359704 -18.33359532 -18.33510808 -18.3336666  -18.40633199]"
0,38,29,4,3,-0.01,-0.01,"[3.48490435e-06 3.48695318e-06 3.46692427e-06 3.48314051e-06
 2.05931957e-04 2.46243333e-06 2.46106663e-06 2.45014793e-06
 2.46089015e-06 1.45427731e-04 3.47036601e-06 3.47319807e-06
 3.47048240e-06 3.47351670e-06 2.05143035e-04 3.49053315e-06
 3.49289637e-06 3.49321837e-06 3.46754621e-06 2.06304060e-04
 2.32227260e-01 2.32293114e-01 2.31149335e-01 2.32162466e-01
 7.13534307e-02]","[-19.01626545 -19.0162397  -19.01654857 -19.01629248 -18.75965547
 -19.01630994 -19.01633386 -19.01657793 -19.01633934 -18.75972501
 -19.01648506 -19.01644526 -19.01648323 -19.01644196 -18.75985637
 -19.01617323 -19.01614163 -19.01613832 -19.0165387  -18.75955347
 -18.3309907  -18.33097879 -18.33124427 -18.33100577 -18.40452811]"
0,38,30,1,4,-0.01,-0.01,"[3.46608143e-06 3.46752647e-06 3.46085829e-06 3.46529424e-06
 2.01193791e-04 2.45015929e-06 2.44920064e-06 2.44637767e-06
 2.44930286e-06 1.42165948e-04 3.46161779e-06 3.46336636e-06
 3.46179534e-06 3.46360351e-06 2.00967804e-04 3.46720228e-06
 3.46886600e-06 3.46910381e-06 3.46115790e-06 2.01284797e-04
 2.32167773e-01 2.32218689e-01 2.31869102e-01 2.32146814e-01
 7.08006389e-02]","[-18.97142954 -18.9714114  -18.97150889 -18.97144134 -18.71590712
 -18.97144853 -18.97146519 -18.97152648 -18.97146412 -18.71594334
 -18.97149501 -18.97147123 -18.97149241 -18.97146864 -18.71596388
 -18.97141162 -18.97138945 -18.97138685 -18.97150444 -18.71588275
 -18.28579035 -18.28578095 -18.28585764 -18.28579516 -18.35978609]"
0,38,31,2,0,-0.01,-0.01,"[5.69249785e-07 5.69480142e-07 5.69087742e-07 5.69333873e-07
 2.61098216e-04 5.69229956e-07 5.69268757e-07 5.68692466e-07
 5.68957563e-07 2.60981859e-04 5.69149937e-07 5.68808887e-07
 5.68907394e-07 5.69107047e-07 2.60926044e-04 5.69480658e-07
 5.69136168e-07 5.69437037e-07 5.68874162e-07 2.61078145e-04
 2.28551101e-01 2.28478922e-01 2.28388535e-01 2.28487029e-01
 8.50412230e-02]","[-18.10137361 -18.10135544 -18.10138846 -18.10136678 -17.71742934
 -18.1013737  -18.10137007 -18.10141978 -18.10139595 -17.71744798
 -18.10138109 -18.10140934 -18.10140106 -18.10138514 -17.71745931
 -18.10135226 -18.10138062 -18.10135638 -18.10140487 -17.71743035
 -17.30882552 -17.30883973 -17.30885998 -17.30883835 -17.37035731]"
0,38,32,4,1,-0.01,-0.01,"[1.79012481e-11 1.91824684e-11 1.76430079e-11 1.91902279e-11
 9.72805599e-09 1.87310540e-08 7.10263726e-11 1.72871661e-08
 1.87369372e-08 9.50992370e-06 1.11204976e-09 6.71364961e-07
 6.76867651e-07 6.77101533e-07 3.43560400e-04 8.25771786e-10
 5.15066274e-07 5.10691691e-07 4.83414728e-07 2.59111425e-04
 4.88702088e-04 3.03204635e-01 2.78370386e-01 3.01098571e-01
 1.16221923e-01]","[-16.99351283 -16.98951303 -16.99436535 -16.9894908  -16.5996105
 -16.58463865 -16.93040766 -16.58924223 -16.58462158 -16.19466893
 -16.76384345 -16.36551914 -16.36509249 -16.36507137 -15.97513774
 -16.76096428 -16.36067093 -16.36124285 -16.36436249 -15.97131252
 -15.9663016  -15.56633182 -15.57131944 -15.56681651 -15.62613814]"
0,38,33,2,2,-0.01,0.2,"[4.67475310e-06 4.89643585e-06 2.34394514e-07 5.09104754e-06
 3.25938479e-04 5.14050150e-05 3.59107045e-05 3.54470881e-05
 5.35584318e-05 3.42132613e-03 2.32080956e-07 4.18038387e-06
 4.45597845e-06 4.68451528e-06 3.11812740e-04 3.97107196e-07
 4.74397365e-07 5.07833747e-07 3.90497259e-07 3.38000975e-05
 1.99671705e-01 2.42987511e-01 1.95359170e-01 2.73142206e-01
 8.45399904e-02]","[-18.59817295 -18.59560203 -18.78413957 -18.59309724 -18.3317634
 -18.45283255 -18.47432571 -18.47512898 -18.45018648 -18.18900355
 -18.78464782 -18.60496964 -18.60103364 -18.59824692 -18.33441197
 -18.72576753 -18.7150921  -18.71111837 -18.72675511 -18.44728802
 -17.94079868 -17.92900519 -17.94213268 -17.92194442 -17.99514988]"
0,38,34,0,1,-0.01,0.2,"[5.32690469e-07 5.40302307e-07 5.31151420e-07 5.40343531e-07
 2.69601689e-04 6.49656884e-07 5.07302535e-07 6.41112840e-07
 6.49706349e-07 3.24165108e-04 4.95410493e-07 5.84510651e-07
 5.96618233e-07 5.96494122e-07 2.97634714e-04 3.51003030e-07
 4.10834404e-07 4.15713699e-07 4.14477507e-07 2.07379723e-04
 2.00271769e-01 2.34425671e-01 2.35898299e-01 2.37232379e-01
 9.10646428e-02]","[-18.39102707 -18.39024294 -18.39119012 -18.390239   -18.00129388
 -18.37937337 -18.39421646 -18.3800793  -18.37936944 -17.99042471
 -18.39559068 -18.38565247 -18.38450291 -18.38451446 -17.99556649
 -18.39553124 -18.38609426 -18.38544338 -18.38557557 -17.99651059
 -17.60300241 -17.59356127 -17.59318407 -17.59290809 -17.65256183]"
0,38,35,2,4,-0.01,-0.01,"[5.73232899e-07 5.73190062e-07 5.54199378e-07 5.73343681e-07
 2.99868024e-04 4.04154362e-07 4.03632356e-07 3.92290479e-07
 4.04324419e-07 2.11432899e-04 5.59482619e-07 5.62330290e-07
 5.59611309e-07 5.62315891e-07 2.94204344e-04 3.99805407e-07
 4.00703446e-07 4.00696423e-07 3.91226486e-07 2.09640827e-04
 2.28644723e-01 2.29149990e-01 2.22413473e-01 2.29229362e-01
 8.95395905e-02]","[-19.23113436 -19.23113825 -19.23306446 -19.23111581 -18.83942345
 -19.23132519 -19.23138392 -19.23302598 -19.23129523 -18.83961128
 -19.23247127 -19.23220392 -19.23246    -19.23220516 -18.84048502
 -19.23192528 -19.23181486 -19.23181569 -19.23316611 -18.84009673
 -18.43945613 -18.43934945 -18.44105146 -18.439323   -18.49794582]"
0,38,36,2,1,-0.01,0.2,"[4.08656785e-07 4.16423849e-07 4.07476972e-07 4.16465816e-07
 2.22333798e-04 3.00713507e-07 1.47297438e-07 3.01226626e-07
 3.00734959e-07 1.60561373e-04 2.49646025e-07 7.03002710e-07
 6.83689158e-07 6.83276811e-07 3.64835155e-04 1.74803021e-07
 4.72480377e-07 4.60945480e-07 4.62771802e-07 2.46127278e-04
 9.97059066e-02 2.69497239e-01 2.63194385e-01 2.63013104e-01
 1.03588918e-01]","[-19.20929868 -19.20824644 -19.20946184 -19.20824117 -18.8153573
 -19.20375629 -19.24731689 -19.2035722  -19.20375261 -18.81086461
 -19.23752003 -19.17403198 -19.17575284 -19.17578823 -18.78289483
 -19.23810286 -19.17713519 -19.17865226 -19.17834835 -18.78575739
 -18.4458708  -18.38490392 -18.38627402 -18.38640173 -18.44453108]"
0,38,37,2,0,-0.01,-0.01,"[5.51094193e-07 5.54178942e-07 5.50503486e-07 5.54196941e-07
 2.98767251e-04 3.99059814e-07 3.78449492e-07 3.98138565e-07
 3.99068802e-07 2.15135764e-04 5.36985140e-07 5.80675428e-07
 5.79639375e-07 5.79581414e-07 3.12454655e-04 3.80152798e-07
 4.08394310e-07 4.07647071e-07 4.07215370e-07 2.19765071e-04
 2.15245966e-01 2.31244813e-01 2.30333048e-01 2.30846419e-01
 9.12759674e-02]","[-19.26169557 -19.26139835 -19.2617539  -19.26139675 -18.86795457
 -19.26046292 -19.26353483 -19.26057254 -19.26046183 -18.86702036
 -19.26333363 -19.25874731 -19.25886162 -19.25886698 -18.86542472
 -19.2632927  -19.25909538 -19.25920913 -19.2592502  -18.86576661
 -18.47153405 -18.46733506 -18.46754614 -18.46744351 -18.52534518]"
0,38,38,4,1,-0.01,0.2,"[5.65698907e-07 5.66996252e-07 5.65412312e-07 5.67004615e-07
 3.07260398e-04 4.02055783e-07 3.98403990e-07 4.01529594e-07
 4.02059858e-07 2.17876498e-04 5.63617575e-07 5.70971646e-07
 5.70991191e-07 5.70968442e-07 3.09398957e-04 3.98830243e-07
 4.03296649e-07 4.03261910e-07 4.02924372e-07 2.18521033e-04
 2.25358228e-01 2.27873455e-01 2.27558029e-01 2.27866889e-01
 9.02825882e-02]","[-19.14515516 -19.14503849 -19.1451818  -19.14503781 -18.75130178
 -19.14490136 -19.14539882 -19.14496429 -19.1449009  -18.75116499
 -19.1453757  -19.14465362 -19.14465569 -19.14465767 -18.75092379
 -19.14534734 -19.14472888 -19.14473678 -19.14477487 -18.751003
 -18.35373086 -18.353115   -18.35318477 -18.35312003 -18.4109034 ]"
0,38,39,0,0,-0.01,-0.01,"[3.68455244e-06 3.68635965e-06 3.60227699e-06 3.68872413e-06
 2.55403171e-04 2.60136557e-06 2.59632128e-06 2.54952516e-06
 2.60276993e-06 1.80231552e-04 3.62016026e-06 3.63612279e-06
 3.63280207e-06 3.63649891e-06 2.51949672e-04 2.58126170e-06
 2.58717030e-06 2.58738735e-06 2.54909714e-06 1.79260921e-04
 2.31379459e-01 2.31904364e-01 2.27288527e-01 2.32048933e-01
 7.64620298e-02]","[-19.02708215 -19.02706354 -19.02836787 -19.02702443 -18.76083658
 -19.02718798 -19.02728181 -19.02832433 -19.02715575 -18.76096089
 -19.02804779 -19.02781375 -19.02785881 -19.02781042 -18.7615832
 -19.02762153 -19.02750492 -19.02750207 -19.02833244 -18.76127574
 -18.3459358  -18.3458212  -18.34695743 -18.34578613 -18.415081  ]"
0,38,40,0,1,-0.01,0.2,"[5.69310722e-07 5.69284770e-07 5.66575151e-07 5.69301086e-07
 2.94359923e-04 4.02391213e-07 4.02304560e-07 4.00719341e-07
 4.02409793e-07 2.08064668e-04 5.67156547e-07 5.67625095e-07
 5.67183730e-07 5.67622280e-07 2.93501490e-04 4.01787456e-07
 4.01936319e-07 4.01935011e-07 4.00567482e-07 2.07828692e-04
 2.27759474e-01 2.27842859e-01 2.26895336e-01 2.27849808e-01
 8.86410098e-02]","[-18.03957056 -18.03957287 -18.03982703 -18.03956983 -17.64853794
 -18.03959814 -18.0396066  -18.03981943 -18.03959449 -17.64856311
 -18.0397655  -18.03972611 -18.03976335 -18.03972632 -17.64869114
 -18.03967429 -18.03965811 -18.03965824 -18.03983655 -17.64862324
 -17.24766001 -17.24764438 -17.24786554 -17.24764143 -17.30649921]"
0,38,41,3,1,-0.01,0.2,"[5.69068369e-07 5.69049728e-07 5.67981272e-07 5.69022693e-07
 3.02133227e-04 4.02305176e-07 4.02219702e-07 4.01698830e-07
 4.02294126e-07 2.13601698e-04 5.68211482e-07 5.68569142e-07
 5.68251492e-07 5.68566919e-07 3.01876904e-04 4.02022454e-07
 4.02151146e-07 4.02150109e-07 4.01596617e-07 2.13516043e-04
 2.27420456e-01 2.27495248e-01 2.27149293e-01 2.27486522e-01
 8.94095875e-02]","[-19.23441706 -19.23441868 -19.23451429 -19.23442027 -18.84184961
 -19.23443166 -19.23444052 -19.23450785 -19.23443229 -18.84186249
 -19.2344919  -19.23446252 -19.23448857 -19.23446268 -18.84189363
 -19.23446438 -19.23445023 -19.23445033 -19.23451886 -18.84188214
 -18.44268243 -18.4426681  -18.44274486 -18.44266919 -18.500923  ]"
0,38,42,1,3,-0.01,-0.01,"[5.66435897e-07 5.66623111e-07 5.66637856e-07 5.66039322e-07
 3.04591063e-04 4.02071827e-07 3.99560054e-07 4.02085070e-07
 4.01895698e-07 2.16137434e-04 5.65639642e-07 5.70659182e-07
 5.70128187e-07 5.70527412e-07 3.06690813e-04 5.64900348e-07
 5.70448932e-07 5.70272762e-07 5.70293823e-07 3.06550934e-04
 2.25776954e-01 2.27779085e-01 2.27731192e-01 2.27629090e-01
 8.99412845e-02]","[-19.26166036 -19.26164549 -19.2616442  -19.26169569 -18.86836715
 -19.26147227 -19.26181103 -19.26147063 -19.26149132 -18.86819343
 -19.26176103 -19.26127597 -19.26132091 -19.26128927 -18.86801072
 -19.26182317 -19.26128538 -19.26130319 -19.26130135 -18.86802523
 -18.47015137 -18.46966648 -18.46967853 -18.46969783 -18.527647  ]"
0,38,43,4,4,-0.01,-0.01,"[6.27745959e-07 9.85517394e-07 7.24215851e-10 9.58503747e-07
 5.32387573e-04 5.84099570e-07 5.84099006e-07 3.81451123e-10
 5.58741841e-07 3.15535626e-04 2.88703683e-13 2.00868324e-13
 2.76705435e-13 2.88880038e-13 1.56089505e-10 5.24628175e-08
 3.53549189e-08 5.25014567e-08 4.79586682e-11 2.83825640e-05
 3.21785695e-01 2.35827888e-01 2.26558541e-04 3.13871457e-01
 1.27407655e-01]","[-17.65626234 -17.62909128 -18.07972538 -17.63071741 -17.23553311
 -17.66051154 -17.66051163 -18.11848551 -17.6631337  -17.26695322
 -18.54585711 -18.56769989 -18.54826647 -18.54582156 -18.15224925
 -17.80524615 -17.82895    -17.80520352 -18.24154606 -17.41160173
 -16.84972558 -16.86831889 -17.30302945 -16.85118518 -16.90754967]"
0,38,44,1,1,-0.01,-0.01,"[3.72323865e-06 4.39011663e-06 2.44431628e-08 3.57798300e-06
 3.01745927e-04 3.74038384e-04 1.02909997e-04 1.18750089e-04
 3.11061774e-04 2.57152929e-02 2.94053431e-08 5.22727508e-06
 5.73497769e-06 6.62341361e-06 4.55317276e-04 9.50685782e-05
 2.41313987e-04 2.95398796e-04 1.04234008e-04 2.03093310e-02
 1.20385976e-01 2.88741214e-01 1.39877226e-01 2.93320097e-01
 1.09221693e-01]","[-17.71918125 -17.70950934 -18.03330472 -17.72174858 -17.44375857
 -17.42710437 -17.5062123  -17.49736692 -17.43809743 -17.16133862
 -18.02182189 -17.69803955 -17.69226317 -17.68384227 -17.41808205
 -17.51117971 -17.45391904 -17.44182171 -17.50545621 -17.1760543
 -17.08157285 -17.02783567 -17.07230702 -17.02686562 -17.08893534]"
0,38,45,1,4,-0.01,-0.01,"[2.64771162e-07 1.47052561e-05 1.93499143e-06 1.25976267e-05
 7.57618143e-03 4.46827179e-08 4.47314578e-08 4.36568254e-09
 3.53260105e-08 2.30083837e-05 3.02960733e-07 1.04367056e-08
 2.58322549e-07 3.04122738e-07 1.56747227e-04 6.50871702e-06
 2.64844530e-07 6.52859105e-06 4.10614229e-07 3.36367234e-03
 4.05932983e-01 1.80805084e-02 5.10519892e-02 3.55722996e-01
 1.58047694e-01]","[-18.68012429 -18.43012067 -18.55545073 -18.43921487 -18.039295
 -18.77311094 -18.77304618 -18.91702063 -18.78717452 -18.38231865
 -18.68322699 -18.8924076  -18.69262049 -18.68299504 -18.29214562
 -18.49452052 -18.69328213 -18.49433636 -18.66589121 -18.10350886
 -17.81819574 -18.01137473 -17.94639195 -17.82593041 -17.87700233]"
0,38,46,0,2,-0.01,0.2,"[2.02403943e-07 2.23441809e-05 1.12380012e-05 2.02405970e-05
 1.18454811e-02 1.44679830e-08 1.44772981e-08 6.29105910e-09
 1.22944920e-08 7.66767747e-06 7.55065978e-07 1.53396460e-08
 6.73871491e-07 7.58167627e-07 4.02012337e-04 1.61006134e-06
 3.50113133e-08 1.61604244e-06 6.02045359e-07 8.56768913e-04
 3.47058357e-01 8.35017603e-03 1.74121300e-01 3.20525333e-01
 1.36772766e-01]","[-18.77767012 -18.48449861 -18.52630665 -18.49019448 -18.09201602
 -18.92577351 -18.92573608 -18.97665499 -18.93543227 -18.53330999
 -18.70579067 -18.94814867 -18.71240916 -18.70554163 -18.31304736
 -18.66009609 -18.89819725 -18.65987068 -18.7203132  -18.26738504
 -17.9074825  -18.13930505 -17.94948427 -17.91202409 -17.9655694 ]"
0,38,47,1,4,-0.01,-0.01,"[5.70969747e-07 5.70926328e-07 5.49513485e-07 5.63091265e-07
 3.06395133e-04 4.03321929e-07 3.97880669e-07 3.91759854e-07
 4.00136844e-07 2.16449977e-04 5.53352666e-07 5.69648626e-07
 5.63115163e-07 5.69592107e-07 3.05690140e-04 5.69136713e-07
 5.84924407e-07 5.84864643e-07 5.60157343e-07 3.13876885e-04
 2.25647222e-01 2.30299662e-01 2.23603465e-01 2.28417223e-01
 9.08816141e-02]","[-18.42401736 -18.42402131 -18.42621188 -18.42478525 -18.0308383
 -18.42416292 -18.42491068 -18.42581792 -18.42458996 -18.03097938
 -18.42580245 -18.42415945 -18.42478965 -18.42416466 -18.03097949
 -18.42419469 -18.4226534  -18.42265876 -18.42514066 -18.02947543
 -17.63303392 -17.63189391 -17.63357061 -17.63233437 -17.6899097 ]"
0,38,48,2,0,-0.01,0.2,"[4.68039023e-07 7.43725729e-07 7.34983926e-07 7.44652776e-07
 4.02187866e-04 5.12648524e-07 5.12682941e-07 4.97554541e-07
 5.05668950e-07 2.77203563e-04 6.17256404e-07 4.38240746e-07
 6.15135815e-07 6.17555533e-07 3.33971026e-04 6.26032484e-07
 4.46108795e-07 6.26327182e-07 6.12167621e-07 3.38672299e-04
 2.42904536e-01 1.76934085e-01 2.39793852e-01 2.42814415e-01
 9.61917582e-02]","[-19.11349303 -19.08542029 -19.08603221 -19.08528568 -18.69180251
 -19.10758174 -19.10757829 -19.10928025 -19.10833947 -18.71396922
 -19.09660628 -19.1172599  -19.09674933 -19.09657798 -18.70295782
 -19.09582447 -19.11624891 -19.09579696 -19.09706246 -18.70218459
 -18.30599013 -18.32509144 -18.30667671 -18.30596167 -18.3638033 ]"
0,38,49,0,2,-0.01,0.2,"[4.93265960e-07 5.09991893e-07 5.01933942e-07 5.10028444e-07
 2.76823643e-04 7.76068759e-07 4.40948892e-07 7.69907441e-07
 7.76123067e-07 4.21248148e-04 4.16300098e-07 6.06850027e-07
 6.30677542e-07 6.30471061e-07 3.42214841e-04 2.93798182e-07
 4.22609397e-07 4.34923542e-07 4.35341483e-07 2.36066369e-04
 1.66884247e-01 2.40044952e-01 2.46702659e-01 2.47118324e-01
 9.79648166e-02]","[-19.2403791  -19.23847467 -19.23935316 -19.23847098 -18.84464469
 -19.21312257 -19.24751968 -19.21351058 -19.21311898 -18.81929283
 -19.2508815  -19.22794309 -19.22573666 -19.2257554  -18.83192627
 -19.25104865 -19.22893967 -19.22730333 -19.22719819 -18.83347599
 -18.45914039 -18.43703321 -18.4354176  -18.43538043 -18.49313134]"
0,38,50,3,1,-0.01,0.2,"[6.96929335e-07 6.96532451e-07 2.54301160e-07 7.12362774e-07
 3.79059704e-04 4.54061410e-07 4.49302796e-07 1.78821321e-07
 4.64042124e-07 2.47097158e-04 3.95857908e-07 4.25570055e-07
 4.09274821e-07 4.25460226e-07 2.31524725e-04 3.00789363e-07
 3.07314902e-07 3.07257944e-07 1.52643278e-07 1.67207833e-04
 2.57720071e-01 2.63661211e-01 1.03742424e-01 2.69233997e-01
 1.04610777e-01]","[-19.17794024 -19.17797359 -19.23970296 -19.17655935 -18.78399706
 -19.18299828 -19.1835042  -19.24007635 -19.18163943 -18.78902365
 -19.21422099 -19.21001705 -19.21224689 -19.21003117 -18.81605861
 -19.20712295 -19.20597317 -19.20598318 -19.24863212 -18.81200851
 -18.39101483 -18.38980069 -18.44692713 -18.38848686 -18.44750289]"
0,38,51,4,1,-0.01,0.2,"[5.31496304e-07 5.45866811e-07 5.45626637e-07 4.05900876e-07
 2.97476922e-04 3.67974162e-07 2.76705035e-07 3.67958943e-07
 3.23920614e-07 2.00530612e-04 5.10428417e-07 7.55414567e-07
 6.12553694e-07 7.47177390e-07 4.07180167e-04 3.60338231e-07
 6.35522277e-07 6.29491436e-07 6.29718831e-07 3.43030143e-04
 1.73422925e-01 2.54388231e-01 2.51648862e-01 2.19350525e-01
 9.99329928e-02]","[-19.22850728 -19.22701869 -19.22704416 -19.24478859 -18.83296457
 -19.23013894 -19.24723385 -19.2301411  -19.23764842 -18.8360853
 -19.23139925 -19.20770373 -19.22021546 -19.20841089 -18.81435732
 -19.25210148 -19.21763692 -19.21825219 -19.21823144 -18.82420155
 -18.44958922 -18.42643391 -18.42712413 -18.43521844 -18.48477696]"
0,38,52,4,4,-0.01,-0.01,"[4.66562026e-06 4.92329874e-06 1.59681992e-06 4.44391672e-06
 3.42546536e-04 2.73320824e-06 2.26017246e-06 1.15603131e-06
 2.58230296e-06 1.90179153e-04 2.15560798e-06 3.31381438e-06
 3.12346998e-06 3.32734150e-06 2.31517469e-04 6.86922123e-06
 9.36312140e-06 9.37969735e-06 2.78892028e-06 6.52593823e-04
 2.28599100e-01 2.85738465e-01 1.20303887e-01 2.69423925e-01
 9.44531035e-02]","[-18.92553037 -18.92248772 -18.99147243 -18.92848162 -18.65601112
 -18.93735039 -18.94857872 -18.98996084 -18.94062644 -18.67086993
 -18.97435921 -18.94833662 -18.95177885 -18.94815262 -18.68167272
 -18.90269984 -18.88407526 -18.88403444 -18.95847908 -18.61755915
 -18.25983234 -18.24648754 -18.2994195  -18.24992918 -18.3156545 ]"
